id,genre,song_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
6JH9yWhgbm0y9iAJhCslNc,Emo,Handlebars,0.704,0.571,5,-7.136,1,0.0969,0.0222,0,0.101,0.524,141.888,206813
5KHhsH8FqVs5CxyDeMOFAT,Emo,Bleeding Mascara,0.274,0.951,1,-4.731,1,0.151,0.000135,0.16,0.333,0.438,198.336,146160
2Hy81a71pPf5lPWTq1o8ub,Emo,Lip Gloss And Black,0.318,0.808,8,-7.186,1,0.0703,0.000257,0.0146,0.283,0.219,147.74,304613
1DlT3Udf11689ezYr6R8aA,Emo,Nerve,0.514,0.971,8,-2.633,1,0.0696,0.00131,0.000548,0.281,0.482,108.008,188200
3E8eSqBoqLs8ELbrK3NJHs,Emo,Hemorrhage (In My Hands),0.315,0.829,1,-4.117,1,0.0422,0.000142,0.00077,0.217,0.34,152.135,237347
4Fn7WlwqP4bBJiipZfmzVP,Emo,Happens All the Time,0.306,0.86,3,-3.833,1,0.0437,0.00083,0.000145,0.0829,0.254,163.727,208333
7uiLbz4HbJBnY3KbswCMPE,Emo,Already Gone,0.274,0.771,5,-6.762,0,0.059,0.000921,1.60E-06,0.0857,0.494,189.702,206173
3ahXYNDNNZwJ6U50irIpqw,Emo,You Can't Look Back,0.658,0.789,4,-4.563,1,0.0296,0.0298,0,0.0965,0.274,108.012,267813
40u9RFyKQfXwpPjFzK1bGO,Emo,Stupid Girl,0.43,0.868,0,-4.44,1,0.0639,0.000119,0.000389,0.0836,0.164,138.807,189853
7Ml1vXT6LaH34jVBGYygWY,Emo,Famous,0.406,0.932,6,-3.386,0,0.0936,6.13E-05,0,0.053,0.29,130.084,196293
07dtD7iciEL7vHqATMXg3V,Emo,What About Now,0.363,0.834,9,-2.826,0,0.0436,0.0629,0,0.164,0.275,161.972,250311
7u93rCmIM9mBoT4mvfUBTZ,Emo,Had Enough,0.313,0.948,0,-2.772,0,0.0762,1.00E-05,3.52E-05,0.105,0.242,163.881,228213
2nBWxgSZ79w9l6t2rUg6pl,Emo,Call Me,0.413,0.445,1,-7.259,0,0.025,0.438,0,0.111,0.117,191.124,222200
0oNiYKgINhqhPuwE9LTlj1,Emo,Changes,0.27,0.734,2,-5.795,0,0.0436,0.000551,0,0.0767,0.208,160.863,236867
1XZrMIHtCVJPqK29Mzm44G,Emo,Bottom of a Bottle,0.537,0.847,6,-5.208,1,0.0383,0.00236,1.16E-06,0.0844,0.459,106.055,221827
10fddGyyeUquZZ2uPTjD7P,Emo,Better Than Me,0.449,0.682,2,-5.295,0,0.029,0.205,0,0.175,0.254,139.924,223533
0UWNFXDtA308RPlo1gEsu8,Emo,Dead Skin,0.46,0.831,6,-6.17,0,0.0452,0.000347,1.81E-05,0.168,0.649,140.188,230707
7oVEtyuv9NBmnytsCIsY5I,Emo,BURN IT DOWN,0.585,0.972,9,-4.45,0,0.0534,0.0143,0,0.0707,0.585,110.006,230253
2qJkesdHu9sMMVFgkRkqhQ,Emo,Angel,0.443,0.844,11,-5.414,0,0.0425,0.00251,0,0.085,0.452,152.002,202213
5xyACR2lzIyzFepF4qlAas,Emo,Not Meant to Be,0.415,0.781,1,-6.947,1,0.0357,0.00401,0,0.126,0.261,142.966,215400
6rieO3zjto80uK5yIahfgC,Emo,By the Way,0.372,0.752,3,-3.389,0,0.0353,0.00182,0,0.111,0.308,149.786,215160
3pO37BXsjMC2wApALxGbuB,Emo,Wasteland,0.409,0.783,6,-5.083,0,0.0731,0.000422,0.000354,0.0664,0.313,145.541,229867
4xNfsvj9mOVnMTvHZZ8HNk,Emo,Without You,0.415,0.816,3,-3.831,1,0.0333,0.0299,2.09E-05,0.129,0.264,136.017,232267
5KUUpftdyMnSZNOyO3qydy,Emo,Truth,0.519,0.801,10,-5.624,0,0.0412,0.00587,0.0189,0.218,0.564,200.106,230373
1o4Pf2GIMDCD7ifIM2yI77,Emo,Last to Know,0.465,0.456,4,-6.603,0,0.0282,0.554,0,0.111,0.293,138.78,207467
5PLPeX9yiG1ZE97IvdDD3o,Emo,Not Listening,0.382,0.961,3,-3.322,0,0.0903,0.0156,0,0.121,0.393,164.106,189826
656CopSp6jREyIbnMH6F3X,Emo,Coming Down,0.31,0.991,1,-2.927,0,0.488,0.000619,0,0.11,0.187,152.744,241227
5MxNLUsfh7uzROypsoO5qe,Emo,Dream On,0.307,0.433,1,-10.057,1,0.029,0.388,9.08E-05,0.332,0.224,160.9,266960
6I5gEJ0E33DgbtBUFHgD6n,Emo,Careless Whisper,0.492,0.95,2,-4.601,1,0.0559,4.23E-05,0.00469,0.071,0.401,134.035,297382
6JLnc7pF4WUzQ6BWONpc7j,Emo,One Day Too Late,0.482,0.873,0,-4.73,1,0.0348,0.106,0,0.108,0.441,143.941,220080
0CwYG1UnRmOx8Q1EzElCIL,Emo,Second Chance,0.46,0.796,0,-4.501,0,0.0333,0.00107,0,0.106,0.182,200.022,222067
1pCQpsWJDoiBCSy5o6cvQT,Emo,Better Think Again,0.391,0.949,5,-2.237,0,0.16,0.000848,4.12E-06,0.058,0.188,200.016,257067
0fZonRlG2AA7PiytmizqeM,Emo,We All Make Mistakes,0.156,0.934,2,-3.226,1,0.171,0.0111,0,0.345,0.346,168.028,253200
2hcdr2PBmQl2JmOloFED4q,Emo,Sarah & Johnny,0.41,0.913,11,-4.237,1,0.0905,0.00243,3.46E-06,0.102,0.419,189.79,254400
4IZz0o6cg6B3vCidmdP1e1,Emo,At First Sight,0.233,0.917,1,-2.41,1,0.171,0.00348,0,0.173,0.316,135.949,280933
62JSN8GUy41m30XXEvsJGR,Emo,You Run,0.329,0.872,10,-4.745,0,0.0699,0.000468,0.0132,0.0776,0.113,148.012,248587
2BBkIgdXLv5vyp1DR0wpQl,Emo,Little Lion Man,0.519,0.512,5,-7.986,1,0.0282,0.0276,8.78E-05,0.0976,0.441,138.596,246973
3pLTOP0G0etiWUknFoRpsr,Emo,The Cave,0.576,0.486,4,-9.364,1,0.0406,0.0606,0.000143,0.093,0.337,141.951,217987
2JHBMVs8E7bJJBLkXpKgHn,Emo,I Will Wait,0.481,0.766,1,-5.208,1,0.0334,0.0103,0.0067,0.302,0.436,131.143,276720
61YKGZYzL5O8wZ7GFQduMd,Emo,Winter Winds,0.378,0.538,7,-6.795,1,0.0283,0.233,2.30E-06,0.356,0.407,167.644,219680
0vz64VTiPPBpcmla0QvAI9,Emo,Back Against the Wall,0.598,0.743,1,-6.163,1,0.0307,0.000643,0,0.112,0.533,110.337,228320
3Pzh926pXggbMe2ZpXyMV7,Emo,Ain't No Rest for the Wicked,0.634,0.849,0,-7.075,1,0.105,0.0438,0,0.363,0.919,156.004,175493
3LA5kI6ohA91mhyE3E2hyf,Emo,Razorblade,0.366,0.927,7,-4.7,1,0.155,0.00774,0,0.135,0.77,138.393,198667
0yqMzP4oc8umclo66SwfWD,Emo,Pioneer To The Falls,0.477,0.728,2,-5.3,1,0.0394,0.0513,0.125,0.0762,0.0994,106.765,341947
1sTmPiXe42f42myJn2feNx,Emo,Enjoy The Silence,0.562,0.781,0,-5.347,0,0.0294,0.000118,0.0438,0.176,0.181,120.011,209880
3EuiMoY8lTjAvIqNf8Uyr3,Emo,Feel Good Drag,0.49,0.877,5,-4.37,0,0.0496,0.00437,5.05E-05,0.3,0.546,187.972,187853
29D3iSTdH5PNuugy6hG0mh,Emo,Never Take Friendship Personal,0.342,0.79,2,-11.755,1,0.0777,2.63E-05,0,0.0847,0.26,164.508,213333
5wvYib82q05wiNjLElD8GJ,Emo,Dig,0.45,0.895,11,-4.739,1,0.0386,0.0293,0,0.116,0.463,155.154,257253
4P5KoWXOxwuobLmHXLMobV,Emo,Come As You Are,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,218920
0J3MfW6wwIBqC4zjp5AbQL,Emo,Shattered (Turn The Car Around),0.571,0.784,11,-6.396,1,0.0352,0.0175,0,0.19,0.462,105.973,255493
4HcDu9IGRCvSTJE4yW5Ugv,Emo,Breaking the Habit,0.579,0.849,4,-5.218,0,0.0303,0.108,0,0.0909,0.581,200.042,196907
2KVwlelhxKUy8LVV6JypH3,Emo,Push,0.42,0.672,6,-7.902,1,0.027,0.0067,0,0.108,0.476,168.019,238667
2AT8iROs4FQueDv2c8q2KE,Emo,R U Mine?,0.288,0.758,6,-5.692,0,0.0371,0.00616,0,0.303,0.619,194.188,201726
3AQEV10b8tfyeq1eyNsEA2,Emo,Shattered By Broken Dreams,0.246,0.953,7,-5.08,1,0.0968,0.000301,0.074,0.246,0.189,153.104,428293
64yrDBpcdwEdNY9loyEGbX,Emo,21 Guns,0.268,0.742,5,-4.939,1,0.0355,0.0518,0,0.626,0.416,159.779,321093
5fVZC9GiM4e8vu99W0Xf6J,Emo,How to Save a Life,0.64,0.743,10,-4.08,1,0.0379,0.269,0,0.101,0.361,122.035,262533
4bVuIlGQBMWS7vIhcx8Ae4,Emo,What Hurts The Most,0.537,0.674,5,-5.134,0,0.0277,0.0088,0,0.265,0.33,136.002,214107
2hiB8QxWic092OablwpoVC,Emo,Better Days,0.486,0.595,7,-5.009,1,0.0302,0.00212,0.000264,0.0953,0.331,113.276,213267
7AqISujIaWcY3h5zrOqt5v,Emo,Forget You,0.696,0.875,0,-3.682,1,0.0649,0.134,0,0.159,0.772,127.39,222733
5puD92INM62UApUxDVVlbq,Emo,By The Way,0.4,0.924,0,-4.478,1,0.0765,0.000343,0.000899,0.0693,0.362,159.986,231680
5f1LViFIDb6x3EinVa7pZm,Emo,The End,0.538,0.79,10,-7.234,1,0.217,0.0367,1.35E-05,0.129,0.552,140.137,299653
6ndmKwWqMozN2tcZqzCX4K,Emo,Remember the Name (feat. Styles of Beyond),0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87E-06,0.0795,0.88,169.716,230493
0PXWpNBYg52gABrn1qL1bD,Emo,Unwell - 2007 Remaster,0.442,0.793,9,-5.152,1,0.0347,0.0456,0,0.328,0.437,161.97,237267
7lWF2mVr1KKbVnaT2nSlPo,Emo,Fall For You,0.387,0.442,0,-7.086,1,0.0352,0.19,0,0.0788,0.382,169.481,185600
1HykUKaVU0CEUvv1vLKkXj,Emo,Since U Been Gone,0.625,0.951,3,-5.209,1,0.0494,0.00497,0,0.106,0.721,128.01,198267
1Fu9o08qEKVEwzU8siVcig,Emo,Situations,0.503,0.881,0,-4.502,0,0.0827,0.0261,0,0.482,0.597,202.076,187880
29tIH81yDrPA9N7QdcOPJV,Emo,Over My Head (Cable Car),0.55,0.928,0,-5.13,1,0.0625,0.000329,1.35E-06,0.0981,0.515,130.021,211187
77Ft1RJngppZlq59B6uP0z,Emo,Lose Yourself,0.689,0.735,2,-4.545,1,0.267,0.00922,0.00072,0.365,0.059,171.403,320627
1fkYmLPG2Oi2AkUmcspWKl,Emo,Like We Used To,0.363,0.71,2,-3.08,1,0.0308,0.216,0,0.121,0.383,170.113,203733
2GqErXeaEUrFzlPs1S1SFW,Emo,I'd Hate To Be You When People Find Out What This Song Is About,0.416,0.86,7,-3.94,1,0.048,0.000972,0,0.0957,0.408,153.051,241027
5GorCbAP4aL0EJ16frG2hd,Emo,Boulevard of Broken Dreams,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94E-05,0.0589,0.474,167.06,262333
1WTbOb9bzd2Ym3xh0ZPzZ4,Emo,Kiss Me,0.544,0.922,2,-3.222,1,0.0416,0.00107,6.29E-05,0.291,0.589,111.987,175173
203zTFd1zbfG0fiOG9OREv,Emo,Tell Me I'm A Wreck,0.578,0.76,5,-2.307,1,0.0329,0.00188,0,0.142,0.7,127.904,219973
5mSVJjVzZEoVrg6amF8udl,Emo,My Paper Heart,0.496,0.849,0,-4.975,1,0.0368,0.000333,9.16E-06,0.354,0.828,171.965,228867
1MhXdlCQPnO56T57MfmaRm,Emo,Ghost Of You,0.458,0.561,10,-4.819,1,0.0269,0.0965,0,0.156,0.206,149.875,197411
3ZjnFYlal0fXN6t61wdxhl,Emo,Terrible Things - EP Version,0.285,0.371,1,-6.833,1,0.0295,0.698,0.00392,0.104,0.372,154.989,238076
10ASBwZsp7oUUDsJEYz3uS,Emo,Dance With The Devil,0.345,0.929,3,-4.469,0,0.142,0.00015,0.00106,0.129,0.181,155.041,227107
5GJWdBG4jJmmJzKmDxOwGC,Emo,Ever After,0.296,0.632,6,-5.93,1,0.0414,0.337,0,0.0878,0.179,129.881,394120
4aZirFFDJlUUuvhpjY5cAH,Emo,Cat And Mouse,0.466,0.653,0,-4.583,1,0.0298,0.0157,0,0.263,0.205,143.034,208907
2xKnI4mKlRlisvrfJwIXi7,Emo,When I'm With You,0.459,0.65,7,-4.445,1,0.0268,0.0213,0,0.172,0.331,140.08,221040
6cQSR4chKDTFhlCT2MuNwq,Emo,Hate (I Really Don't Like You),0.448,0.814,1,-4.601,0,0.0337,0.00145,0,0.104,0.523,161.93,224853
6Po2A4lsnVu0GrQ8Dy1nme,Emo,Temporary Bliss,0.455,0.908,5,-4.414,0,0.101,0.00234,0,0.0772,0.697,154.113,224227
5nNTzExcnw0YbjCJPH6Hx8,Emo,Nice Piece Of Art,0.476,0.628,5,-4.576,1,0.0308,0.0343,7.78E-05,0.13,0.602,173.833,212573
1l25Itx5d83orxnvGxsUmb,Emo,Beside You,0.263,0.477,4,-7.824,1,0.0405,0.0357,0,0.259,0.197,144.826,218347
50Re2bLgXqG9qN7v2QHNTm,Emo,Outside,0.515,0.594,1,-4.708,1,0.0262,0.00844,0.00658,0.0752,0.218,146.564,293133
4q6bFbS5S0uY6uLuXlKVrr,Emo,Weekend Warriors,0.528,0.946,9,-4.874,1,0.0704,0.0011,1.40E-06,0.0655,0.718,133.074,183893
2sNPl5wNnlxkGU21LQMcyo,Emo,Imaginary Enemy,0.373,0.872,9,-4.455,0,0.0525,9.74E-05,3.10E-06,0.183,0.323,150.188,265013
28IEbk5a7twNTbUEvWslUb,Emo,Paralyzer,0.644,0.939,11,-3.486,0,0.0456,0.157,0,0.233,0.861,106.031,208107
3vIw7vxgUTPtppVwMfhcwo,Emo,All The Same,0.311,0.76,0,-6.301,1,0.0364,0.000962,0,0.104,0.189,177.592,258587
5pRElcsPZrgZXkoON2o5Go,Emo,Comatose,0.359,0.955,4,-2.323,0,0.12,0.00116,0,0.349,0.446,170.033,230427
74gKVt1llQolppQPRPLpWU,Emo,The Way She Feels,0.47,0.884,4,-2.981,1,0.0831,0.00186,0,0.226,0.488,128.135,211253
4tJqzoVBO6Iyq5l5JXkdJI,Emo,A Quiet Mind,0.615,0.531,0,-6.303,1,0.0242,0.0814,0.00989,0.1,0.274,187.994,248973
4fwqAO7Sq7jSCWeliHadVf,Emo,Hollow,0.207,0.953,11,-4.635,1,0.153,0.000166,0.00927,0.257,0.2,106.945,244520
1ZtVN326V42hioNyRjU4P2,Emo,Colors,0.337,0.835,2,-6.351,0,0.057,0.00174,0,0.0945,0.418,175.122,198533
2C1m7Lw5cUpFWUkN6Tovik,Emo,The Road I'm On,0.467,0.713,4,-6.349,0,0.0282,0.000271,1.45E-05,0.149,0.34,175.932,239587
0VGuRxuaWea2HqXPX769sI,Emo,A Different Kind of Pain,0.393,0.775,6,-5.485,1,0.0382,0.0245,0,0.082,0.162,143.928,319000
6PsISpFaCEKwysPfwO9SfC,Emo,Cute Without The 'E' (Cut From The Team),0.402,0.859,1,-4.41,0,0.0466,0.0394,0,0.0745,0.514,190.62,211547
06gjyGUHyJ1rjsqNOACEn2,Emo,Everything's Wrong,0.367,0.71,3,-6.154,0,0.0448,0.000299,9.96E-05,0.13,0.345,169.959,209027
1UREw2MCfU0xwBzCAjxlUD,Emo,Scars,0.384,0.921,11,-3.334,1,0.055,0.0948,0,0.168,0.471,179.844,208186
66PmO1K6RXjj6ouXzMeodH,Emo,Hold Onto Me,0.46,0.621,6,-6.436,0,0.0303,0.00324,0,0.131,0.164,136.679,195867
1kdiiFGX1Htx0aVZYaDwEJ,Emo,Tears Don't Fall,0.212,0.926,7,-3.378,0,0.14,0.000725,4.83E-06,0.081,0.262,162.103,348387
28Y1KafA5vES5TEk88aw26,Emo,I Won't Lie,0.512,0.866,0,-4.061,1,0.0302,0.00022,4.75E-05,0.31,0.392,142.995,218747
1OTvWduKQV0MQd2gnGM9He,Emo,With Me,0.167,0.851,4,-4.039,1,0.0421,0.0127,0,0.172,0.11,175.426,291360
4mBJUbN4VLcpT36O4uf8t3,Emo,Torn,0.503,0.758,4,-5.354,1,0.0303,0.00118,0,0.223,0.356,193.098,225920
4P3szOfvcaRQcERvg7e8CD,Emo,Say You Like Me,0.412,0.744,9,-4.301,1,0.0651,0.0265,0,0.21,0.342,176.171,210646
6BwJLmS6KC7xOADo74vL6q,Emo,Jasey Rae (Acoustic),0.298,0.45,2,-5.769,1,0.0282,0.454,0,0.273,0.41,167.068,213987
63QPrB9P5VoLNztjlSep0G,Emo,My Temperature Is Rising,0.524,0.893,11,-4.711,1,0.042,0.000844,0,0.0602,0.721,136.992,179667
3hJoAM3O7q1i70lJRf8Cky,Emo,Three Cheers For Five Years,0.36,0.505,11,-5.485,1,0.0314,0.616,0,0.326,0.382,138.252,290787
3THdexHRmED4euIY91Zrxc,Emo,Away From The Sun,0.541,0.677,0,-6.211,1,0.0271,0.0244,0,0.0854,0.237,131.922,232067
6ZxrUCaynLgKSUudACOTwj,Emo,Cold,0.451,0.815,2,-5.55,0,0.0368,6.06E-05,0,0.27,0.618,147.974,194227
